NLP,year,wikidata_id,S-PRICE
0002871,1883,Q20888153,1d
0000762,1883,Q764754,2d
0001675,1883,Q971223,1d
0001404,1883,Q29303,1d
0001875,1883,Q192896,1d
0000362,1883,Q192896,1d<SEP>2d<SEP>2 ½ d
0002063,1883,Q117810,1d
0003060,1883,Q117810,1d
0001635,1883,Q210985,1d<SEP>2d
0002212,1883,Q206988,3d
0001636,1883,Q206988,1d
0001455,1883,Q771986,1d
0000395,1883,Q823600,1d
0002304,1883,Q1065474,1d
0002170,1883,Q26385615,1d
0001955,1883,Q852772,2d
0002305,1883,Q241684,½ d<SEP>1d
0002153,1883,Q648810,½ d<SEP>2d
0002118,1883,Q2213391,1d
0001003,1883,Q2213391,1d
0002620,1883,Q2023476,1d
0001084,1883,Q43475,1d
0000360,1883,Q1026699,1d
0001541,1883,Q525508,½ d<SEP>1 ½ d
0001527,1883,Q1229288,1d
0001065,1883,Q611046,1d
0001594,1883,Q213832,1d
0000614,1883,Q179815,2d
0001928,1883,Q208262,1d
0000505,1883,Q134672,2d<SEP>3d
0002002,1883,Q1007093,
0000620,1883,Q478029,1d
0001321,1883,Q616587,1d
0001411,1883,Q1242441,1d
0000400,1883,Q846683,1d
0001331,1883,Q676689,1d
0000937,1883,Q179385,1d
0000376,1883,Q18160409,½ d
0000377,1883,Q18160409,½ d
0000293,1883,Q3495335,1d
0001598,1883,Q920646,1d
0001599,1883,Q149787,1d
0002294,1883,Q990253,1d
0001923,1883,Q177544,1d
0002180,1883,Q177544,1d
0001610,1883,Q782155,1d
0003066,1883,Q2281103,1d
0002295,1883,Q1025076,1d
0002031,1883,Q535902,1d
0000488,1883,Q205905,1d
0000319,1883,Q546635,2d
0000336,1883,Q39121,2d
0000686,1883,Q39121,1d<SEP>2d
0000687,1883,Q39121,1d<SEP>2d
0000205,1883,Q83065,2d
0001442,1883,Q2588021,1d
0001091,1883,Q2462645,1d
0000654,1883,Q246884,1d<SEP>3d
0000354,1883,Q180057,1d
0003067,1883,Q24826,1d<SEP>1d
0000081,1883,Q24826,1d
0001977,1883,Q986007,1d
0002207,1883,Q203889,1d
0000986,1883,Q18125,2d
0000272,1883,Q18125,½ d
0000504,1883,Q18125,1d
0002001,1883,Q841979,1d
0002837,1883,Q284348,1d
0002975,1883,Q171866,1d
0000344,1883,Q736785,1<SEP>1d
0001751,1883,Q655874,1d
0000963,1883,Q1020231,1d
0001639,1883,Q660484,1d
0002126,1883,Q192240,½ d
0000317,1883,Q192240,2d
0001724,1883,Q130191,1d
0000244,1883,Q130191,3d
0000247,1883,Q130191,3d
0001669,1883,Q130191,1d<SEP>2d
0001533,1883,Q130191,1d
0001975,1883,Q2009813,½ d<SEP>1d<SEP>2d
0001895,1883,Q41262,1d<SEP>G4 cols
0001896,1883,Q41262,1d<SEP>G4 cols
0001616,1883,Q175632,1d
0002966,1883,Q175632,1d
0001823,1883,Q658902,1d
0000634,1883,Q34217,1d
0001273,1883,Q1617126,1d
0002296,1883,Q798906,1d
0001617,1883,Q208209,1d
0001620,1883,Q43382,1d
0003083,1883,Q203349,1d
0000290,1883,Q72259,½ d
0000099,1883,Q184090,2d
0001667,1883,Q184090,2d<SEP>1d
0001697,1883,Q736439,1 ½ d
0000358,1883,Q21496716,3d
0000369,1883,Q21496716,4d
0002107,1883,Q21496716,1d
0001498,1883,Q1010210,1d
0002938,1883,Q1009324,1d
0002067,1883,Q2057705,1d
0001934,1883,Q623765,½ d<SEP>1d
0002609,1883,Q1009316,1d
0000361,1883,Q160642,2d
0001603,1883,Q160642,1d
0002940,1883,Q743521,2d<SEP>1d<SEP>May
0000250,1883,Q42448,1d<SEP>2d
0000286,1883,Q279000,½ d
0001168,1883,Q279000,½ d
0001709,1883,Q1421532,1d
0000401,1883,Q201970,2d
0001502,1883,Q201970,2d
0001503,1883,Q201970,2d
0000415,1883,Q6226,1d
0002610,1883,Q179206,1d
0002161,1883,Q1018225,1 ½ d
0000252,1883,Q826782,1d
0002179,1883,Q826782,1d
0000237,1883,Q1000662,2d
0002221,1883,Q281749,2d
0002216,1883,Q281749,2d
0000289,1883,Q188304,½ d
0002942,1883,Q200942,1d<SEP>½ d
0000675,1883,Q200942,1d
0000314,1883,Q845619,1d<SEP>3d
0002345,1883,Q668262,1d
0002097,1883,Q2274623,1d
0002124,1883,Q1327770,1d
0001940,1883,Q1327770,1d
0001557,1883,Q265647,1d
0002896,1883,Q216638,1d
0002893,1883,Q216638,½ d<SEP>1d
0001587,1883,Q2462706,1d
0002598,1883,Q215733,1d
0001670,1883,Q24666019,2d
0000615,1883,Q2598,1d
0000405,1883,Q1898698,1d
0001444,1883,Q845623,½ d<SEP>1d
0001334,1883,Q618045,1 ½ d
0002182,1883,Q661619,1d
0002981,1883,Q661619,1d
0001103,1883,Q852778,1d
0002601,1883,Q1022741,1d
0002280,1883,Q2227457,1d
0001432,1883,Q1226004,1 ½ d
0001721,1883,Q146702,
0000231,1883,Q172157,2d
0002299,1883,Q119936,1d
0000413,1883,Q464955,2d
0002038,1883,Q2011679,1d<SEP>2d
0002300,1883,Q990166,1 ½ d
0002094,1883,Q990166,1d
0001017,1883,Q1006232,3d
0001019,1883,Q1006232,1d
0000350,1883,Q1646181,1d
0002072,1883,Q171923,1 ½ d
0002865,1883,Q904472,2d
0003056,1883,Q6497774,1d
0003058,1883,Q6497774,1d
0000058,1883,Q27825942,2d
0001937,1883,Q669171,1d
0003034,1883,Q23051,1d
0002977,1883,Q23051,1d
0000444,1883,Q36405,½ d
0000575,1883,Q36405,1d
0001604,1883,Q1009331,1d
0001739,1883,Q1009331,1d<SEP>½ .
0002740,1883,Q630668,1 ½ d<SEP>1d<SEP>½
0000962,1883,Q640073,1d
0000451,1883,Q654216,3 ½<SEP>2
0001694,1883,Q54809,2d
0002007,1883,Q45848,1d
0000448,1883,Q1012047,2d
0002741,1883,Q1012047,3d
0000295,1883,Q123709,1d<SEP>Tues<SEP>2d
0000162,1883,Q123709,½ d<SEP>1d
0000269,1883,Q123709,½ d<SEP>1d
0000453,1883,Q123709,½ d
0002731,1883,Q23436,1d
0000452,1883,Q23436,½ d
0002744,1883,Q23436,3d<SEP>D3
0002727,1883,Q841074,1d
0002172,1883,Q1010531,1d
0001964,1883,Q4093,½ d
0001458,1883,Q4093,½ d
0000970,1883,Q217831,½ d
0000446,1883,Q160493,One Penny
0003086,1883,Q1774629,1d
0002162,1883,Q1012401,1d
0001905,1883,Q781885,1d
0001577,1883,Q691685,1d
0001011,1883,Q1002124,1d
0000666,1883,Q213485,1d
0002751,1883,Q420303,1d
0001738,1883,Q211870,2d
0001878,1883,Q1011507,1d
0002015,1883,Q1016944,½ d
0001909,1883,Q1818828,1d
0001742,1883,Q207736,1d
0001271,1883,Q1002177,1d
0000459,1883,Q1012502,2d
0001426,1883,Q805451,
0001631,1883,Q10686,½ d
0001593,1883,Q10686,
0000434,1883,Q10686,1d
0001283,1883,Q1108185,1d
0001989,1883,Q1108185,1d
0001123,1883,Q163584,1d
0001480,1883,Q163584,1d
0000959,1883,Q269980,1d
0002818,1883,Q2192709,1d
0001144,1883,Q510513,2d
0002539,1883,Q768714,1d
0001112,1885,Q84,1d
0001260,1885,Q84,2 ½ d<SEP>3d
0000893,1885,Q84,1d
0001055,1885,Q84,1d
0001652,1885,Q84,1d
0001485,1885,Q84,1d
0001394,1885,Q84,6d
0000355,1885,Q84,1d
0000422,1885,Q84,1s<SEP>6d
0002525,1885,Q84,6d
0000442,1885,Q84,1d
0002446,1885,Q84,6d
0002553,1885,Q84,2d
0001024,1885,Q84,½ d<SEP>9d
0001025,1885,Q84,½ d<SEP>9d
0000942,1885,Q84,½ d
0001981,1885,Q84,1d
0000438,1885,Q84,½ d
0001945,1885,Q84,6d
0000440,1885,Q84,½ d
0000693,1885,Q84,1d
0000309,1885,Q84,2d
0002310,1885,Q84,1d
0000443,1885,Q84,1d
0001682,1885,Q84,2d
0002447,1885,Q84,5d
0001962,1885,Q84,1d
0002961,1885,Q84,6d
0001681,1885,Q84,6d
0002558,1885,Q84,1d
0001104,1885,Q84,4d
0000437,1885,Q84,1d
0002079,1885,Q609161,1d
0002055,1885,Q1012025,1d
0000622,1885,Q1002826,1d
0002290,1885,Q391805,1d
0002166,1885,Q716658,1d
0002621,1885,Q2046537,1d
0003045,1885,Q747778,1d
0000270,1885,Q213474,2d
0001551,1885,Q806160,1 ½ d
0001523,1885,Q806160,2d
0000951,1885,Q2884709,1d
0001638,1885,Q54212,1d
0002847,1885,Q810847,1d
0002857,1885,Q810847,1 ½ d
0000717,1885,Q2484521,1d
0001561,1885,Q851718,½ d
0001565,1885,Q851718,1d
0002292,1885,Q251903,2d
0002203,1885,Q251903,1d
0001193,1885,Q1234840,1d
0003040,1885,Q746718,1d
0000033,1885,Q2256,1d
0003051,1885,Q2256,1d
0003037,1885,Q170377,1d<SEP>1d
0003055,1885,Q644530,1d
0002840,1885,Q886899,1d
0000645,1885,Q184579,½ d
0000646,1885,Q184579,½ d
0002175,1885,Q170478,1d
0000629,1885,Q22905,1d
0002863,1885,Q22905,1d
0002567,1885,Q1013528,½ d
0003059,1885,Q527391,1d
0001929,1885,Q527391,1d
0001139,1885,Q914040,1d
0003061,1885,Q183296,½ d<SEP>1d
0002868,1885,Q183296,1d
0000938,1885,Q131491,1d
0000984,1885,Q23154,1d<SEP>FfC
0001081,1885,Q195955,1d
0001082,1885,Q195955,1d
0002204,1885,Q195955,1d
0000282,1885,Q209096,1d
0000280,1885,Q209096,1d
0002871,1885,Q20888153,1d
0000315,1885,Q47822,1 ½ d
0000762,1885,Q764754,2d
0001675,1885,Q971223,1d
0001404,1885,Q29303,1d
0001875,1885,Q192896,1d
0000362,1885,Q192896,1d<SEP>2d<SEP>2 ½ d
0000365,1885,Q192896,2d
0002063,1885,Q117810,1d
0003060,1885,Q117810,1d
0001635,1885,Q210985,1d<SEP>2d
0002212,1885,Q206988,3d
0001636,1885,Q206988,1d
0001455,1885,Q771986,1d
0000395,1885,Q823600,1d
0002304,1885,Q1065474,1d
0002170,1885,Q26385615,1d
0001955,1885,Q852772,2d
0002305,1885,Q241684,1d<SEP>Wed<SEP>4d
0002153,1885,Q648810,1 ½ d<SEP>2d
0002118,1885,Q2213391,1d
0001003,1885,Q2213391,1d
0002620,1885,Q2023476,1d
0001084,1885,Q43475,1d
0001527,1885,Q1229288,1d
0001065,1885,Q611046,1d
0001594,1885,Q213832,1d
0000614,1885,Q179815,2d
0001928,1885,Q208262,1d
0000505,1885,Q134672,2d<SEP>3d
0002002,1885,Q1007093,1d
0000620,1885,Q478029,1d
0001231,1885,Q663599,1 ½ d
0001321,1885,Q616587,1d
0001411,1885,Q1242441,1d
0000400,1885,Q846683,1d
0001331,1885,Q846683,1d
0000937,1885,Q179385,1d
0000377,1885,Q18160409,½ d
0000293,1885,Q3495335,1d
0001598,1885,Q920646,1d
0001599,1885,Q149787,1d
0002294,1885,Q990253,1d
0001923,1885,Q177544,1d
0002180,1885,Q177544,1d
0002876,1885,Q201812,1d<SEP>2d
0001152,1885,Q128147,1d
0001960,1885,Q985594,1d
0001610,1885,Q782155,1d
0003066,1885,Q2281103,1d
0002295,1885,Q1025076,1d
0002031,1885,Q535902,1d
0000488,1885,Q205905,1d
0000319,1885,Q546635,2d
0000336,1885,Q39121,2d
0000687,1885,Q39121,1d<SEP>Satur<SEP>2d
0000205,1885,Q83065,2d
0001442,1885,Q2588021,1d
0002042,1885,Q2588021,1d
0001091,1885,Q2462645,1d
0002105,1885,Q550424,1d
0000354,1885,Q180057,1d
0003067,1885,Q24826,1d<SEP>1d
0000081,1885,Q24826,1d<SEP>f2d
0001977,1885,Q986007,1d
0001601,1885,Q839811,1d
0000479,1885,Q203889,1d
0002207,1885,Q203889,
0000986,1885,Q18125,2d
0000272,1885,Q18125,½ d
0000504,1885,Q18125,1d
0002001,1885,Q841979,1d
0002837,1885,Q284348,1d
0003074,1885,Q171866,1d
0000344,1885,Q736785,1d
0001549,1885,Q1077003,1 ½ d<SEP>2d
0001751,1885,Q655874,1d
0000963,1885,Q1020231,1d
0001639,1885,Q660484,1d
0002126,1885,Q192240,½ d
0002127,1885,Q192240,½ d
0000317,1885,Q192240,2d
0001724,1885,Q130191,1d
0001842,1885,Q130191,½ d
0000244,1885,Q130191,3d
0000247,1885,Q130191,3d
0001669,1885,Q130191,1d<SEP>2d
0001533,1885,Q130191,1d
0001975,1885,Q2009813,1 ½ d<SEP>2d
0001896,1885,Q41262,1d
0001616,1885,Q175632,1d
0002966,1885,Q175632,1d
0001823,1885,Q658902,1d
0000634,1885,Q34217,1d
0001273,1885,Q1617126,1d
0002296,1885,Q798906,1d
0001617,1885,Q208209,1d
0000290,1885,Q72259,½ d
0000099,1885,Q184090,2d
0001667,1885,Q184090,2d<SEP>1d
0001697,1885,Q736439,1d
0000358,1885,Q21496716,1d
0000369,1885,Q21496716,2d
0002107,1885,Q21496716,1d
0001498,1885,Q1010210,1d
0002938,1885,Q1009324,1d
0002067,1885,Q2057705,1d
0001795,1885,Q19804,1d
0001934,1885,Q623765,1d<SEP>½ d
0002609,1885,Q1009316,1d
0000361,1885,Q160642,2d
0001603,1885,Q160642,1d
0002940,1885,Q743521,2d<SEP>1d<SEP>May
0000250,1885,Q42448,1d
0001700,1885,Q42448,1d
0000287,1885,Q279000,½
0001168,1885,Q279000,½ d
0001709,1885,Q1421532,1d
0001710,1885,Q1421532,1d
0000401,1885,Q201970,2d
0001504,1885,Q201970,2d
0000415,1885,Q6226,1d
0002610,1885,Q179206,1d
0002161,1885,Q1018225,1d
0002179,1885,Q826782,1d
0000237,1885,Q1000662,2d
0002221,1885,Q281749,1d
0002216,1885,Q281749,1d
0001584,1885,Q1021319,2d
0000289,1885,Q188304,A<SEP>½ d
0002942,1885,Q200942,1d<SEP>½ d
0000675,1885,Q200942,1d
0002345,1885,Q668262,1d
0002098,1885,Q2274623,1d
0002124,1885,Q1327770,1d
0001940,1885,Q1327770,1d
0001350,1885,Q1007106,1d
0001557,1885,Q265647,1d
0002896,1885,Q216638,1d
0002893,1885,Q216638,1d
0002598,1885,Q215733,1d
0001670,1885,Q24666019,2d
0000615,1885,Q2598,1d
0000405,1885,Q1898698,4 a<SEP>1d
0001444,1885,Q845623,½ d<SEP>1d
0001334,1885,Q845623,1 ½ d
0002183,1885,Q661619,1d
0002981,1885,Q661619,1d
0001103,1885,Q852778,1d
0002601,1885,Q1022741,1d
0002280,1885,Q2227457,1d
0001432,1885,Q1226004,1 ½ d
0001813,1885,Q146702,
0001721,1885,Q146702,
0000231,1885,Q172157,2d
0002299,1885,Q119936,1d
0000413,1885,Q464955,1d
0002038,1885,Q2011679,1 ½ d<SEP>2d
0002300,1885,Q990166,1 ½ d
0002094,1885,Q990166,1d
0001017,1885,Q1006232,3d
0001019,1885,Q1006232,1d
0000350,1885,Q1646181,1d
0001943,1885,Q921984,2d
0000632,1885,Q42462,½ d
0002072,1885,Q171923,1 ½ d
0002865,1885,Q904472,2d
0003056,1885,Q6497774,1d
0003058,1885,Q6497774,1d<SEP>J ½
0002064,1885,Q1186888,1d
0001937,1885,Q669171,1d
0003034,1885,Q23051,1d
0002977,1885,Q23051,1d
0002075,1885,Q558878,1d
0000444,1885,Q36405,½ d
0001507,1885,Q36405,1d
0000773,1885,Q36405,1d
0001604,1885,Q1009331,1d
0001739,1885,Q564495,1d
0002740,1885,Q630668,1 ½ d<SEP>1d
0000962,1885,Q640073,1d
0000451,1885,Q654216,3 ½ d
0001694,1885,Q54809,2d
0002007,1885,Q45848,1d
0000448,1885,Q1012047,1d
0002741,1885,Q1012047,1d
0000295,1885,Q123709,1d<SEP>2d
0000162,1885,Q123709,½ d<SEP>1d
0000453,1885,Q123709,½ d
0000452,1885,Q23436,½ d
0002744,1885,Q23436,3d
0002727,1885,Q841074,1d
0002172,1885,Q1010531,1d
0001964,1885,Q4093,½ d
0001458,1885,Q4093,½ d
0000446,1885,Q160493,One Penny
0003087,1885,Q1774629,1d
0002162,1885,Q1012401,1d
0001905,1885,Q781885,1d
0001577,1885,Q691685,1d
0001011,1885,Q1002124,1d
0000666,1885,Q213485,1d
0002751,1885,Q420303,1d
0001738,1885,Q211870,2d
0001878,1885,Q1011507,1d
0002015,1885,Q1016944,½ d
0001909,1885,Q1818828,1d
0001271,1885,Q1002177,1d
0000459,1885,Q1012502,2d
0002114,1885,Q193452,1d
0001426,1885,Q805451,1d
0001593,1885,Q10686,1d
0000434,1885,Q10686,1d
0001987,1885,Q1020354,1d
0001283,1885,Q1108185,1d
0001989,1885,Q1108185,1d
0001693,1885,Q1025602,1d
0001123,1885,Q163584,1d
0001480,1885,Q163584,1d
0000959,1885,Q269980,1
0002818,1885,Q2192709,1d
0002539,1885,Q768714,1d
0000355,1886,Q84,1d
0001112,1886,Q84,1d
0001260,1886,Q84,2 ½ d<SEP>3d
0000893,1886,Q84,
0001055,1886,Q84,1d
0001652,1886,Q84,1d
0001485,1886,Q84,
0001394,1886,Q84,6d
0000422,1886,Q84,1s<SEP>6d
0002525,1886,Q84,6d
0001962,1886,Q84,1d
0000442,1886,Q84,1d
0002446,1886,Q84,6d
0002553,1886,Q84,2d
0001025,1886,Q84,½ d
0000942,1886,Q84,½ d
0001981,1886,Q84,1d
0000438,1886,Q84,½ d
0001945,1886,Q84,6d
0000440,1886,Q84,½ d
0000693,1886,Q84,1d
0000309,1886,Q84,2d
0002310,1886,Q84,1d
0000443,1886,Q84,1d
0001682,1886,Q84,2d<SEP>1
0002447,1886,Q84,5d
0001681,1886,Q84,6d
0002558,1886,Q84,1d
0001104,1886,Q84,4d
0000437,1886,Q84,1d
0001721,1886,Q84,1d
0002079,1886,Q609161,1d
0002055,1886,Q1012025,1d
0002290,1886,Q391805,1d
0002166,1886,Q716658,1d
0002621,1886,Q2046537,1d
0003045,1886,Q747778,1d
0000270,1886,Q213474,2d
0001551,1886,Q806160,1 ½ d
0001523,1886,Q806160,2d
0000951,1886,Q2884709,1d
0001638,1886,Q54212,1d
0002847,1886,Q810847,1d
0002857,1886,Q810847,1 ½ d
0000717,1886,Q2484521,1d
0001561,1886,Q851718,½ d
0001565,1886,Q851718,1d
0002292,1886,Q251903,2d
0002203,1886,Q251903,1d
0001193,1886,Q1234840,1d
0003040,1886,Q746718,1d
0000033,1886,Q2256,1d
0003051,1886,Q2256,1d
0000152,1886,Q188313,1d
0003037,1886,Q170377,1d
0003055,1886,Q644530,1d
0002840,1886,Q886899,1d
0000645,1886,Q184579,½ d
0000646,1886,Q184579,½ d
0002176,1886,Q170478,1d
0002299,1886,Q895483,1d
0000629,1886,Q22905,1d
0002863,1886,Q22905,1d
0002567,1886,Q1013528,
0002078,1886,Q914015,1d
0001929,1886,Q527391,1d
0003059,1886,Q527391,1d
0001139,1886,Q914040,1d
0003061,1886,Q183296,½ d<SEP>1d
0002868,1886,Q183296,1d
0000938,1886,Q131491,1d
0000984,1886,Q23154, Bristol
0001082,1886,Q195955,1d
0002204,1886,Q195955,1d
0000282,1886,Q209096,1d
0000283,1886,Q209096,1d
0000280,1886,Q209096,1d
0002871,1886,Q20888153,1d
0000762,1886,Q764754,2d
0001675,1886,Q971223,1d
0001404,1886,Q29303,1d
0001875,1886,Q192896,1d
0000362,1886,Q192896,1d<SEP>2d<SEP>2 ½ d
0000365,1886,Q192896,2d
0002063,1886,Q117810,1d
0003060,1886,Q117810,1d
0001635,1886,Q210985,1d<SEP>2d
0002212,1886,Q206988,2d
0001636,1886,Q206988,1d
0001455,1886,Q771986,1d
0000395,1886,Q823600,½ d<SEP>1d
0002304,1886,Q1065474,1d
0002170,1886,Q26385615,1d
0001955,1886,Q852772,2d
0002305,1886,Q241684,1d<SEP>Wed<SEP>½ d
0002153,1886,Q648810,1 ½ d<SEP>2d
0002118,1886,Q2213391,1d
0001003,1886,Q2213391,1d
0002620,1886,Q2023476,1d
0001084,1886,Q43475,1d
0000360,1886,Q1026699,1d
0001527,1886,Q1229288,1d
0001065,1886,Q611046,1d
0000614,1886,Q179815,2d
0001928,1886,Q208262,1d
0002002,1886,Q1007093, EZzemouth<SEP>1d
0000620,1886,Q478029,1d
0001231,1886,Q663599,1 ½ d
0001321,1886,Q616587,1d
0001411,1886,Q1242441,1d
0000400,1886,Q846683,1d
0001331,1886,Q676689,1d
0000937,1886,Q179385,1d
0000377,1886,Q18160409, d
0000293,1886,Q3495335,1d
0001598,1886,Q920646,1d
0001073,1886,Q3532,1 ½ d
0001599,1886,Q149787,1d
0002294,1886,Q990253,1d
0001923,1886,Q177544,1d
0002180,1886,Q177544,1d<SEP>aa<SEP>1s62
0002876,1886,Q201812,2d
0001152,1886,Q128147,1d
0001707,1886,Q184775,½ d
0001960,1886,Q985594,1d
0001610,1886,Q782155,1d
0002295,1886,Q1025076,1d
0002031,1886,Q535902,1d
0000319,1886,Q546635,2d
0000336,1886,Q39121,2d
0000687,1886,Q39121,1d -<SEP>2d
0000205,1886,Q83065,2d
0001442,1886,Q2588021,1d
0001091,1886,Q2462645,1d
0002105,1886,Q550424,1d
0000354,1886,Q180057,morning<SEP>1d
0003067,1886,Q24826,1d
0000081,1886,Q24826,1d<SEP>1d
0001977,1886,Q986007,1d
0002207,1886,Q203889,1d
0000986,1886,Q18125,2d
0002596,1886,Q18125,1d
0000272,1886,Q18125,½ d
0000504,1886,Q18125,1d
0002001,1886,Q841979,1d
0002113,1886,Q1018423,1d
0002837,1886,Q284348,1d
0003074,1886,Q171866,1d
0000344,1886,Q736785,1d
0001549,1886,Q1077003,1 ½ d<SEP>2d
0001751,1886,Q655874,1d
0000963,1886,Q1020231,1d
0001639,1886,Q660484,1d
0002127,1886,Q192240,½ d
0000317,1886,Q192240,2d
0001724,1886,Q130191,
0001842,1886,Q130191,½ d
0000244,1886,Q130191,3d
0000247,1886,Q130191,3d
0001669,1886,Q130191,1d<SEP>2d
0001533,1886,Q130191,1d
0001975,1886,Q2009813,1 ½ d<SEP>2d
0001896,1886,Q41262,48<SEP>cols<SEP>64<SEP>cols
0001616,1886,Q175632,1d
0002966,1886,Q175632,1d
0001823,1886,Q658902,1d
0000634,1886,Q34217,1d
0001273,1886,Q1617126,1d
0002296,1886,Q798906,1d
0001617,1886,Q208209,1d
0000290,1886,Q72259,½ d
0001667,1886,Q184090,2d<SEP>1d
0001697,1886,Q736439,1d
0000358,1886,Q21496716,1d
0000369,1886,Q21496716,2d
0002107,1886,Q21496716,1d
0001498,1886,Q1010210,1d
0002938,1886,Q1009324,1d
0002067,1886,Q2057705,1d
0001795,1886,Q19804,1d
0001934,1886,Q623765,1d<SEP>½ d
0002609,1886,Q1009316,1d
0000361,1886,Q160642,2d
0001603,1886,Q160642,1d
0002940,1886,Q743521,2d<SEP>1d
0000250,1886,Q42448,1d
0001700,1886,Q42448,1d
0000287,1886,Q188304,½ d
0001168,1886,Q188304,½ d
0001710,1886,Q1421532,1d
0001504,1886,Q201970,2d
0000401,1886,Q201970,2d
0000415,1886,Q6226,1d
0002161,1886,Q1018225,1d
0002179,1886,Q826782,1d
0000237,1886,Q1000662,2d
0002184,1886,Q661707,1d
0002222,1886,Q281749,1d
0002216,1886,Q281749,1d
0001584,1886,Q1021319, -<SEP>ings<SEP>2d
0000289,1886,Q188304, Shipping
0002942,1886,Q200942,½ d
0000675,1886,Q200942,1d
0002345,1886,Q668262,1d
0002098,1886,Q2274623,1d
0002124,1886,Q1327770,1d
0001940,1886,Q1327770,1d
0001350,1886,Q1007106,1d
0001557,1886,Q265647,1d
0002896,1886,Q216638,1d
0002893,1886,Q216638,1d
0002598,1886,Q215733,1d
0001670,1886,Q24666019,2d
0000615,1886,Q2598,1d
0000405,1886,Q1898698,4<SEP>a<SEP>m<SEP>1d
0001444,1886,Q845623,½ d<SEP>1d
0001334,1886,Q845623,1 ½ d
0002183,1886,Q661619,1d
0002981,1886,Q661619,1d
0001103,1886,Q852778,1d
0002601,1886,Q1022741,1d
0002280,1886,Q2227457,1d
0001432,1886,Q1226004,1 ½ d
0001813,1886,Q146702,
0000231,1886,Q172157,2d
0000413,1886,Q464955,1d
0002038,1886,Q2011679,1 ½ d<SEP>2d
0002300,1886,Q990166,1 ½ d
0002094,1886,Q990166,1d
0001017,1886,Q1006232,2d
0001019,1886,Q1006232,1d
0000350,1886,Q1646181,1d
0002072,1886,Q171923,1 ½ d
0002865,1886,Q904472,2d
0003056,1886,Q6497774,1d
0003058,1886,Q6497774,1d
0002064,1886,Q1186888,1d
0001937,1886,Q669171,1d
0003034,1886,Q23051,1d
0003035,1886,Q23051,1d
0002075,1886,Q558878,1d
0001507,1886,Q36405,
0000444,1886,Q36405,
0000575,1886,Q36405,1d
0000773,1886,Q36405,1d
0001604,1886,Q1009331,1d
0001739,1886,Q564495,1d
0002740,1886,Q630668,1d Evening<SEP>1d
0000962,1886,Q640073,1d
0000451,1886,Q654216,3 ½ d
0001694,1886,Q54809,2d
0002007,1886,Q45848,1d
0000448,1886,Q1012047,1d
0002741,1886,Q1012047,1d
0000295,1886,Q123709,1d<SEP>Tues<SEP>2d
0000162,1886,Q123709,½ d<SEP>IandFriday<SEP>1d
0000269,1886,Q123709,½ d<SEP>IandFriday<SEP>1d
0001487,1886,Q123709,1d
0000453,1886,Q123709,½ d
0002731,1886,Q23436, ½ d
0000452,1886,Q23436,½ d
0002744,1886,Q23436,3d
0002727,1886,Q841074,1d
0002172,1886,Q1010531,1d
0001964,1886,Q4093,½ d
0001458,1886,Q4093,½ d
0001882,1886,Q2281658,1d
0000446,1886,Q160493,One
0003087,1886,Q1774629,1d
0002162,1886,Q1012401,1d
0001905,1886,Q781885,1d
0001577,1886,Q691685,1d
0001579,1886,Q2422689,1d
0001011,1886,Q1002124,1d
0000666,1886,Q213485,1d
0002751,1886,Q420303,1d
0001738,1886,Q211870,1d
0002015,1886,Q1016944,½<SEP>2d
0001422,1886,Q3399361,1d
0001909,1886,Q1818828,1d
0001271,1886,Q1002177,1d
0000459,1886,Q1012502,2d
0002114,1886,Q193452,1d
0001426,1886,Q805451,1d
0001631,1886,Q10686,½ d
0001593,1886,Q10686,1d
0000434,1886,Q10686,1d
0001987,1886,Q1020354,1d
0001283,1886,Q1108185,1d
0001989,1886,Q1108185,1d
0001480,1886,Q163584,1d
0000959,1886,Q269980,1d
0002818,1886,Q2192709,1d
0001144,1886,Q510513,2d
0002539,1886,Q768714,1d
0001112,1888,Q84,1d
0001260,1888,Q84,2 ½ d<SEP>3d
0000893,1888,Q84,1d
0001055,1888,Q84,1d
0001652,1888,Q84,1d
0001941,1888,Q84,3d
0001394,1888,Q84,6d
0000422,1888,Q84,I8
0002525,1888,Q84,6d
0001962,1888,Q84,1d
0000442,1888,Q84,1d
0002446,1888,Q84,6d
0001025,1888,Q84,½ d
0000942,1888,Q84,½ d
0001981,1888,Q84,Id
0000438,1888,Q84,½ d
0001945,1888,Q84,6d
0000440,1888,Q84,½ d
0000693,1888,Q84,1d
0000309,1888,Q84,2d
0002310,1888,Q84,1d
0000443,1888,Q84,
0001682,1888,Q84,2d
0002447,1888,Q84,5d
0002961,1888,Q84,6d
0002558,1888,Q84,1d
0001104,1888,Q84,4d
0000437,1888,Q84,1d
0001721,1888,Q84,1d
0001485,1888,Q84,9s<SEP>9d
0002079,1888,Q609161,1d
0002055,1888,Q1012025,1d<SEP>Ge
0002291,1888,Q391805,1d
0002166,1888,Q716658,1d
0002621,1888,Q2046537,1d
0003045,1888,Q747778,1d
0000270,1888,Q213474,2d
0001551,1888,Q806160,1 ½ d
0001605,1888,Q806160,1d
0001523,1888,Q806160,2d
0000951,1888,Q2884709,1d
0001638,1888,Q54212,1d
0002855,1888,Q54212,1d
0002847,1888,Q810847,1d
0002857,1888,Q810847,1 ½ d
0000749,1888,Q208257,1d
